os_name,os_family,vendor,os_generation,device_type,ttl,window_size,df_flag,tcp_options,ip_id_sequence,icmp_response
Linux 3.0,Linux,Linux,3.X,general purpose,59,43440,1,O1=M5B4ST11NWB%O2=M5B4ST11NWB%O3=M5B4NNT11NWB%O4=M5B4ST11NWB%O5=M5B4ST11NWB%O6=M5B4ST11,constant,0
Linux 3.0 - 3.1,Linux,Linux,3.X,general purpose,59,14480,1,O1=M5B4ST11NW7%O2=M5B4ST11NW7%O3=M5B4NNT11NW7%O4=M5B4ST11NW7%O5=M5B4ST11NW7%O6=M5B4ST11,constant,0
Linux 3.0 - 3.1,Linux,Linux,3.X,general purpose,59,32768,1,O1=M400CNNT11NW[1-9]%O2=M400CNNT11NW[1-9]%O3=M400CNNT11NW[1-9]%O4=M400CNNT11NW[1-9]%O5=M400CNNT11NW[,constant,0
Linux 3.0 - 3.2,Linux,Linux,3.X,general purpose,59,32768,1,O1=M400CST11NW7%O2=M400CST11NW7%O3=M400CNNT11NW7%O4=M400CST11NW7%O5=M400CST11NW7%O6=M400CST11,constant,0
Linux 3.0 - 3.2,Linux,Linux,3.X,general purpose,123,14480,1,O1=M5B4ST11NW2%O2=M5B4ST11NW2%O3=M5B4NNT11NW2%O4=M5B4ST11NW2%O5=M5B4ST11NW2%O6=M5B4ST11,constant,0
Linux 3.0 - 3.2,Linux,Linux,3.X,general purpose,59,32768,1,O1=M400CST11NW4%O2=M400CST11NW4%O3=M400CNNT11NW4%O4=M400CST11NW4%O5=M400CST11NW4%O6=M400CST11,constant,0
Linux 3.0 - 3.2,Linux,Linux,3.X,general purpose,59,32768,1,O1=M400CST11NW3%O2=M400CST11NW3%O3=M400CNNT11NW3%O4=M400CST11NW3%O5=M400CST11NW3%O6=M400CST11,constant,0
Linux 3.0 - 3.5,Linux,Linux,3.X,general purpose,59,14480,1,O1=M[500-5B4]ST11NW[6|7]%O2=M[500-5B4]ST11NW[6|7]%O3=M[500-5B4]NNT11NW[6|7]%O4=M[500-5B4]ST11NW[6|7],constant,0
Linux 3.0 - 3.5,Linux,Linux,3.X,general purpose,59,32768,1,O1=M400CST11NW6|M400CST11NWA%O2=M400CST11NW6|M400CST11NWA%O3=M400CNNT11NW6|M400CNNT11NWA%O4=M400CST1,constant,0
Linux 3.0.0,Linux,Linux,3.X,general purpose,59,5840,1,O1=M5B4NNSNW4%O2=M5B4NNSNW4%O3=M5B4NW4%O4=M5B4NNSNW4%O5=M5B4NNSNW4%O6=M5B4NNS,constant,0
Linux 3.0.0,Linux,Linux,3.X,general purpose,59,13480,1,O1=M550ST11NW6%O2=M550ST11NW6%O3=M550NNT11NW6%O4=M550ST11NW6%O5=M550ST11NW6%O6=M550ST11,constant,0
Linux 3.1,Linux,Linux,3.X,general purpose,59,14480,1,O1=M566ST11NW6%O2=M566ST11NW6%O3=M566NNT11NW6%O4=M566ST11NW6%O5=M566ST11NW6%O6=M566ST11,constant,0
Linux 3.1,Linux,Linux,3.X,general purpose,59,32768,1,O1=M400CST11%O2=M400CST11%O3=M400CNNT11%O4=M400CST11%O5=M400CST11%O6=M400CST11,constant,0
Linux 3.1,Linux,Linux,3.X,general purpose,59,32768,1,O1=M400CST11NW4%O2=M400CST11NW4%O3=M400CNNT11NW4%O4=M400CST11NW4%O5=M400CST11NW4%O6=M400CST11,constant,0
Linux 3.1,Linux,Linux,3.X,general purpose,59,14360,1,O1=M5A8ST11NW[1|2|6]%O2=M5A8ST11NW[1|2|6]%O3=M5A8NNT11NW[1|2|6]%O4=M5A8ST11NW[1|2|6]%O5=M5A8ST11NW[1,constant,0
Linux 3.1,Linux,Linux,3.X,general purpose,59,14360,1,O1=M5A8ST11NW2%O2=M5A8ST11NW2%O3=M5A8NNT11NW2%O4=M5A8ST11NW2%O5=M5A8ST11NW2%O6=M5A8ST11,constant,0
Linux 3.1 - 3.2,Linux,Linux,3.X,general purpose,59,17896,1,O1=M2300ST11NW[1-9]%O2=M2300ST11NW[1-9]%O3=M2300NNT11NW[1-9]%O4=M2300ST11NW[1-9]%O5=M2300ST11NW[1-9],constant,0
Linux 3.1 - 3.2,Linux,Linux,3.X,general purpose,58,14480,1,O1=M564ST11NW6%O2=M564ST11NW6%O3=M564NNT11NW6%O4=M564ST11NW6%O5=M564ST11NW6%O6=M564ST11,constant,0
Linux 3.10,Linux,Linux,3.X,general purpose,59,43690,1,O1=MFFD7ST11NW7%O2=MFFD7ST11NW7%O3=MFFD7NNT11NW7%O4=MFFD7ST11NW7%O5=MFFD7ST11NW7%O6=MFFD7ST11,constant,0
Linux 3.10,Linux,Linux,3.X,general purpose,59,14480,1,O1=M5B4ST11NW4%O2=M5B4ST11NW4%O3=M5B4NNT11NW4%O4=M5B4ST11NW4%O5=M5B4ST11NW4%O6=M5B4ST11,constant,0
Linux 3.10,Linux,Linux,3.X,general purpose,59,14040,1,O1=M588ST11NW7%O2=M588ST11NW7%O3=M588NNT11NW7%O4=M588ST11NW7%O5=M588ST11NW7%O6=M588ST11,constant,0
Linux 3.10,Linux,Linux,3.X,general purpose,59,14480,1,O1=M5B4ST11NW7%O2=M5B4ST11NW7%O3=M5B4NNT11NW7%O4=M5B4ST11NW7%O5=M5B4ST11NW7%O6=M5B4ST11,constant,0
Linux 3.10,Linux,Linux,3.X,general purpose,59,14480,1,O1=M5B4ST11NW6%O2=M5B4ST11NW6%O3=M5B4NNT11NW6%O4=M5B4ST11NW6%O5=M5B4ST11NW6%O6=M5B4ST11,constant,0
Linux 3.10,Linux,Linux,3.X,general purpose,59,43690,1,O1=M5B4ST11NW7%O2=M5B4ST11NW7%O3=M5B4NNT11NW7%O4=M5B4ST11NW7%O5=M5B4ST11NW7%O6=M5B4ST11,constant,0
Linux 3.10,Linux,Linux,3.X,general purpose,59,43690,1,O1=MFFD7ST11NW6%O2=MFFD7ST11NW6%O3=MFFD7NNT11NW6%O4=MFFD7ST11NW6%O5=MFFD7ST11NW6%O6=MFFD7ST11,constant,0
Linux 3.10,Linux,Linux,3.X,general purpose,59,14480,1,O1=M5B4ST11NW7%O2=M5B4ST11NW7%O3=M5B4NNT11NW7%O4=M5B4ST11NW7%O5=M5B4ST11NW7%O6=M5B4ST11,constant,0
Linux 3.10,Linux,Linux,3.X,general purpose,60,14480,1,O1=M564ST11NW7%O2=M564ST11NW7%O3=M564NNT11NW7%O4=M564ST11NW7%O5=M564ST11NW7%O6=M564ST11,constant,0
Linux 3.10,Linux,Linux,3.X,general purpose,59,14480,1,O1=M558ST11NW7%O2=M558ST11NW7%O3=M558NNT11NW7%O4=M558ST11NW7%O5=M558ST11NW7%O6=M558ST11,constant,0
Linux 3.10,Linux,Linux,3.X,general purpose,59,43690,1,O1=MFFC8ST11NW8%O2=MFFC8ST11NW8%O3=MFFC8NNT11NW8%O4=MFFC8ST11NW8%O5=MFFC8ST11NW8%O6=MFFC8ST11,constant,0
Linux 3.10,Linux,Linux,3.X,general purpose,59,43690,1,O1=MFFD7ST11NW7%O2=MFFD7ST11NW7%O3=MFFD7NNT11NW7%O4=MFFD7ST11NW7%O5=MFFD7ST11NW7%O6=MFFD7ST11,constant,0
Linux 3.10,Linux,Linux,3.X,general purpose,60,14480,1,O1=M574ST11NW7%O2=M574ST11NW7%O3=M574NNT11NW7%O4=M574ST11NW7%O5=M574ST11NW7%O6=M574ST11,constant,0
Linux 3.10,Linux,Linux,3.X,general purpose,59,14600,1,O1=M5B4NNSNW7%O2=M5B4NNSNW7%O3=M5B4NW7%O4=M5B4NNSNW7%O5=M5B4NNSNW7%O6=M5B4NNS,constant,0
Linux 3.10,Linux,Linux,3.X,general purpose,59,28960,1,O1=M564ST11NWA%O2=M564ST11NWA%O3=M564NNT11NWA%O4=M564ST11NWA%O5=M564ST11NWA%O6=M564ST11,constant,0
Linux 3.10,Linux,Linux,3.X,general purpose,59,14480,1,O1=M5B4NNT11NW7%O2=M5B4NNT11NW7%O3=M5B4NNT11NW7%O4=M5B4NNT11NW7%O5=M5B4NNT11NW7%O6=M5B4NNT11,constant,0
Linux 3.10,Linux,Linux,3.X,general purpose,59,65483,1,O1=MFFD7ST11NW7%O2=MFFD7ST11NW7%O3=MFFD7NNT11NW7%O4=MFFD7ST11NW7%O5=MFFD7ST11NW7%O6=MFFD7ST11,constant,0
Linux 3.10,Linux,Linux,3.X,general purpose,60,28960,1,O1=M55FST11NW7%O2=M55FST11NW7%O3=M55FNNT11NW7%O4=M55FST11NW7%O5=M55FST11NW7%O6=M55FST11,constant,0
Linux 3.10,Linux,Linux,3.X,general purpose,60,28960,1,O1=M55FST11NW7%O2=M55FST11NW7%O3=M55FNNT11NW7%O4=M55FST11NW7%O5=M55FST11NW7%O6=M55FST11,constant,0
Linux 3.10,Linux,Linux,3.X,general purpose,59,14480,1,O1=M5B4NNT11NW9%O2=M5B4NNT11NW9%O3=M5B4NNT11NW9%O4=M5B4NNT11NW9%O5=M5B4NNT11NW9%O6=M5B4NNT11,constant,0
Linux 3.10,Linux,Linux,3.X,general purpose,59,28960,1,O1=M5B0ST11NW7%O2=M5B0ST11NW7%O3=M5B0NNT11NW7%O4=M5B0ST11NW7%O5=M5B0ST11NW7%O6=M5B0ST11,constant,0
Linux 3.10 - 3.12,Linux,Linux,3.X,general purpose,59,28960,1,O1=M546ST11NW7|M5B4ST11NW6%O2=M546ST11NW7|M5B4ST11NW6%O3=M546NNT11NW7|M5B4NNT11NW6%O4=M546ST11NW7|M5,constant,0
Linux 3.10 - 3.13,Linux,Linux,3.X,general purpose,59,26847,1,O1=M2301ST11NW7%O2=M2301ST11NW7%O3=M2301NNT11NW7%O4=M2301ST11NW7%O5=M2301ST11NW7%O6=M2301ST11,constant,0
Linux 3.10 - 3.16,Linux,Linux,3.X,general purpose,59,28960,1,O1=M564ST11NW7%O2=M564ST11NW7%O3=M564NNT11NW7%O4=M564ST11NW7%O5=M564ST11NW7%O6=M564ST11,constant,0
Linux 3.10 - 4.1,Linux,Linux,3.X,general purpose,59,43690,1,O1=MFFD7NNSNW5|MFFD7NNSNW7|MFFD7NNSNW8|MFFD7NNSNWA%O2=MFFD7NNSNW5|MFFD7NNSNW7|MFFD7NNSNW8|MFFD7NNSNW,constant,0
Linux 3.10 - 4.11,Linux,Linux,3.X,general purpose,59,28960,1,O1=M[500-5B4]ST11NW[2-7|A]%O2=M[500-5B4]ST11NW[2-7|A]%O3=M[500-5B4]NNT11NW[2-7|A]%O4=M[500-5B4]ST11N,constant,0
Linux 3.10 - 4.4,Linux,Linux,3.X,general purpose,59,43690,1,O1=MFFD7ST11NW4|MFFD7ST11NW5|MFFD7ST11NW6%O2=MFFD7ST11NW4|MFFD7ST11NW5|MFFD7ST11NW6%O3=MFFD7NNT11NW4,constant,0
Linux 3.11,Linux,Linux,3.X,general purpose,59,27636,1,O1=MF78ST11NW7%O2=MF78ST11NW7%O3=MF78NNT11NW7%O4=MF78ST11NW7%O5=MF78ST11NW7%O6=MF78ST11,constant,0
Linux 3.11,Linux,Linux,3.X,general purpose,59,14480,1,O1=M5B4ST11NW6%O2=M5B4ST11NW6%O3=M5B4NNT11NW6%O4=M5B4ST11NW6%O5=M5B4ST11NW6%O6=M5B4ST11,constant,0
Linux 3.11,Linux,Linux,3.X,general purpose,59,14480,1,O1=M5B4NNT11NW7%O2=M5B4NNT11NW7%O3=M5B4NNT11NW7%O4=M5B4NNT11NW7%O5=M5B4NNT11NW7%O6=M5B4NNT11,constant,0
Linux 3.11 - 3.12,Linux,Linux,3.X,general purpose,59,43690,1,O1=MFFD7ST11NW7%O2=MFFD7ST11NW7%O3=MFFD7NNT11NW7%O4=MFFD7ST11NW7%O5=MFFD7ST11NW7%O6=MFFD7ST11,constant,0
Linux 3.11 - 3.12,Linux,Linux,3.X,general purpose,59,43690,1,O1=MFFD7ST11NW7%O2=MFFD7ST11NW7%O3=MFFD7NNT11NW7%O4=MFFD7ST11NW7%O5=MFFD7ST11NW7%O6=MFFD7ST11,constant,0
Linux 3.11 - 3.13,Linux,Linux,3.X,general purpose,59,43690,1,O1=MFFD7%O2=MFFD7%O3=MFFD7%O4=MFFD7%O5=MFFD7%O6=MFFD7,constant,0
Linux 3.11 - 3.14,Linux,Linux,3.X,general purpose,59,43690,1,O1=MFFD7ST11NW7%O2=MFFD7ST11NW7%O3=MFFD7NNT11NW7%O4=MFFD7ST11NW7%O5=MFFD7ST11NW7%O6=MFFD7ST11,constant,0
Linux 3.11 - 4.9,Linux,Linux,3.X,general purpose,59,28960,1,O1=M[54E-5B4]ST11NW[4-7]%O2=M[54E-5B4]ST11NW[4-7]%O3=M[54E-5B4]NNT11NW[4-7]%O4=M[54E-5B4]ST11NW[4-7],constant,0
Linux 3.12,Linux,Linux,3.X,general purpose,59,43690,1,O1=MFFD7ST11NW7|MFFD7ST11NWA%O2=MFFD7ST11NW7|MFFD7ST11NWA%O3=MFFD7NNT11NW7|MFFD7NNT11NWA%O4=MFFD7ST1,constant,0
Linux 3.12,Linux,Linux,3.X,general purpose,59,28960,1,O1=M5B4ST11NW6%O2=M5B4ST11NW6%O3=M5B4NNT11NW6%O4=M5B4ST11NW6%O5=M5B4ST11NW6%O6=M5B4ST11,constant,0
Linux 3.12,Linux,Linux,3.X,general purpose,59,26844,1,O1=M2300ST11NW7%O2=M2300ST11NW7%O3=M2300NNT11NW7%O4=M2300ST11NW7%O5=M2300ST11NW7%O6=M2300ST11,constant,0
Linux 3.12 - 4.10,Linux,Linux,3.X,general purpose,59,29200,1,O1=M5B4NNSNW[5|7|A]%O2=M5B4NNSNW[5|7|A]%O3=M5B4NW[5|7|A]%O4=M5B4NNSNW[5|7|A]%O5=M5B4NNSNW[5|7|A]%O6=,constant,0
Linux 3.13,Linux,Linux,3.X,general purpose,59,65535,1,O1=M5B4ST11NWB%O2=M5B4ST11NWB%O3=M5B4NNT11NWB%O4=M5B4ST11NWB%O5=M5B4ST11NWB%O6=M5B4ST11,constant,0
Linux 3.13,Linux,Linux,3.X,general purpose,59,28960,0,O1=M5B4ST11NW7%O2=M5B4ST11NW7%O3=M5B4NNT11NW7%O4=M5B4ST11NW7%O5=M5B4ST11NW7%O6=M5B4ST11,constant,0
Linux 3.13,Linux,Linux,3.X,general purpose,59,28920,1,O1=M5B2ST11NW7%O2=M5B2ST11NW7%O3=M5B2NNT11NW7%O4=M5B2ST11NW7%O5=M5B2ST11NW7%O6=M5B2ST11,constant,0
Linux 3.13,Linux,Linux,3.X,general purpose,59,43690,1,O1=MFFD7ST11%O2=MFFD7ST11%O3=MFFD7NNT11%O4=MFFD7ST11%O5=MFFD7ST11%O6=MFFD7ST11,constant,0
Linux 3.13,Linux,Linux,3.X,general purpose,59,65535,1,O1=MFFD7ST11NWB%O2=MFFD7ST11NWB%O3=MFFD7NNT11NWB%O4=MFFD7ST11NWB%O5=MFFD7ST11NWB%O6=MFFD7ST11,constant,0
Linux 3.13,Linux,Linux,3.X,general purpose,59,28960,1,O1=M5B4ST11NW7%O2=M5B4ST11NW7%O3=M5B4NNT11NW7%O4=M5B4ST11NW7%O5=M5B4ST11NW7%O6=M5B4ST11,constant,0
Linux 3.13,Linux,Linux,3.X,general purpose,61,28960,1,O1=M588ST11NW7%O2=M588ST11NW7%O3=M588NNT11NW7%O4=M588ST11NW7%O5=M588ST11NW7%O6=M588ST11,constant,0
Linux 3.13,Linux,Linux,3.X,general purpose,59,43690,1,O1=MFFD7ST11NW8%O2=MFFD7ST11NW8%O3=MFFD7NNT11NW8%O4=MFFD7ST11NW8%O5=MFFD7ST11NW8%O6=MFFD7ST11,constant,0
Linux 3.13,Linux,Linux,3.X,general purpose,59,26847,1,O1=M505ST11NW6|M505ST11NW7%O2=M505ST11NW6|M505ST11NW7%O3=M505NNT11NW6|M505NNT11NW7%O4=M505ST11NW6|M5,constant,0
Linux 3.13,Linux,Linux,3.X,general purpose,59,26847,1,O1=M506ST11NW7%O2=M506ST11NW7%O3=M506NNT11NW7%O4=M506ST11NW7%O5=M506ST11NW7%O6=M506ST11,constant,0
Linux 3.13 - 3.16,Linux,Linux,3.X,general purpose,59,28960,1,O1=M5B4ST11NW7%O2=M5B4ST11NW7%O3=M5B4NNT11NW7%O4=M5B4ST11NW7%O5=M5B4ST11NW7%O6=M5B4ST11,constant,0
Linux 3.13 - 4.4,Linux,Linux,3.X,general purpose,59,28960,1,O1=M[4F4-5B4]ST11NW7%O2=M[4F4-5B4]ST11NW7%O3=M[4F4-5B4]NNT11NW7%O4=M[4F4-5B4]ST11NW7%O5=M[4F4-5B4]ST,constant,0
Linux 3.13 - 4.4,Linux,Linux,3.X,general purpose,59,28800,1,O1=M5ACST11NW7%O2=M5ACST11NW7%O3=M5ACNNT11NW7%O4=M5ACST11NW7%O5=M5ACST11NW7%O6=M5ACST11,constant,0
Linux 3.13 or 4.2,Linux,Linux,3.X,general purpose,59,28960,1,O1=M5ACST11NW6|M5ACST11NW7%O2=M5ACST11NW6|M5ACST11NW7%O3=M5ACNNT11NW6|M5ACNNT11NW7%O4=M5ACST11NW6|M5,constant,0
Linux 3.13 or 4.2,Linux,Linux,3.X,general purpose,59,43690,1,O1=MFFD7ST11NW7%O2=MFFD7ST11NW7%O3=MFFD7NNT11NW7%O4=MFFD7ST11NW7%O5=MFFD7ST11NW7%O6=MFFD7ST11,constant,0
Linux 3.14,Linux,Linux,3.X,general purpose,59,26844,1,O1=M2300ST11NW7%O2=M2300ST11NW7%O3=M2300NNT11NW7%O4=M2300ST11NW7%O5=M2300ST11NW7%O6=M2300ST11,constant,0
Linux 3.14,Linux,Linux,3.X,general purpose,59,43690,1,O1=MFFD7ST11NW7%O2=MFFD7ST11NW7%O3=MFFD7NNT11NW7%O4=MFFD7ST11NW7%O5=MFFD7ST11NW7%O6=MFFD7ST11,constant,0
Linux 3.14,Linux,Linux,3.X,general purpose,59,43690,1,O1=MFFD7ST11NW7%O2=MFFD7ST11NW7%O3=MFFD7NNT11NW7%O4=MFFD7ST11NW7%O5=MFFD7ST11NW7%O6=MFFD7ST11,constant,0
Linux 3.14,Linux,Linux,3.X,general purpose,59,14480,1,O1=M5A8ST11NW8%O2=M5A8ST11NW8%O3=M5A8NNT11NW8%O4=M5A8ST11NW8%O5=M5A8ST11NW8%O6=M5A8ST11,constant,0
Linux 3.14,Linux,Linux,3.X,general purpose,59,28308,1,O1=MFD8ST11NW7%O2=MFD8ST11NW7%O3=MFD8NNT11NW7%O4=MFD8ST11NW7%O5=MFD8ST11NW7%O6=MFD8ST11,constant,0
Linux 3.16,Linux,Linux,3.X,general purpose,59,26844,1,O1=M2300ST11NW7%O2=M2300ST11NW7%O3=M2300NNT11NW7%O4=M2300ST11NW7%O5=M2300ST11NW7%O6=M2300ST11,constant,0
Linux 3.16,Linux,Linux,3.X,general purpose,59,28960,1,O1=M5B4ST11NW7%O2=M5B4ST11NW7%O3=M5B4NNT11NW7%O4=M5B4ST11NW7%O5=M5B4ST11NW7%O6=M5B4ST11,constant,0
Linux 3.16,Linux,Linux,3.X,general purpose,59,28960,1,O1=M582ST11NW7%O2=M582ST11NW7%O3=M582NNT11NW7%O4=M582ST11NW7%O5=M582ST11NW7%O6=M582ST11,constant,0
Linux 3.16,Linux,Linux,3.X,general purpose,59,26844,1,O1=M2300ST11NW7%O2=M2300ST11NW7%O3=M2300NNT11NW7%O4=M2300ST11NW7%O5=M2300ST11NW7%O6=M2300ST11,constant,0
Linux 3.16,Linux,Linux,3.X,general purpose,59,28960,1,O1=M4BCST11NW7%O2=M4BCST11NW7%O3=M4BCNNT11NW7%O4=M4BCST11NW7%O5=M4BCST11NW7%O6=M4BCST11,constant,0
Linux 3.16,Linux,Linux,3.X,general purpose,59,28960,1,O1=M5B4ST11NW7%O2=M5B4ST11NW7%O3=M5B4NNT11NW7%O4=M5B4ST11NW7%O5=M5B4ST11NW7%O6=M5B4ST11,constant,0
Linux 3.16,Linux,Linux,3.X,general purpose,59,28160,1,O1=M58CST11NW7%O2=M58CST11NW7%O3=M58CNNT11NW7%O4=M58CST11NW7%O5=M58CST11NW7%O6=M58CST11,constant,0
Linux 3.16,Linux,Linux,3.X,general purpose,59,29200,1,O1=M5B4NNSNW9%O2=M5B4NNSNW9%O3=M5B4NW9%O4=M5B4NNSNW9%O5=M5B4NNSNW9%O6=M5B4NNS,constant,0
Linux 3.16,Linux,Linux,3.X,general purpose,59,26844,1,O1=M514ST11NW7%O2=M514ST11NW7%O3=M514NNT11NW7%O4=M514ST11NW7%O5=M514ST11NW7%O6=M514ST11,constant,0
Linux 3.16,Linux,Linux,3.X,general purpose,59,42340,1,O1=M5B4NNSNWB%O2=M5B4NNSNWB%O3=M5B4NWB%O4=M5B4NNSNWB%O5=M5B4NNSNWB%O6=M5B4NNS,constant,0
Linux 3.16 - 4.6,Linux,Linux,3.X,general purpose,59,28960,1,O1=M5B4ST11NW7%O2=M5B4ST11NW7%O3=M5B4NNT11NW7%O4=M5B4ST11NW7%O5=M5B4ST11NW7%O6=M5B4ST11,constant,0
Linux 3.18,Linux,Linux,3.X,general purpose,59,29200,1,O1=M5B4NNSNW5%O2=M5B4NNSNW5%O3=M5B4NW5%O4=M5B4NNSNW5%O5=M5B4NNSNW5%O6=M5B4NNS,constant,0
Linux 3.18,Linux,Linux,3.X,general purpose,59,28960,1,O1=M5B4ST11NW6%O2=M5B4ST11NW6%O3=M5B4NNT11NW6%O4=M5B4ST11NW6%O5=M5B4ST11NW6%O6=M5B4ST11,constant,0
Linux 3.18,Linux,Linux,3.X,general purpose,59,28960,1,O1=M553ST11NW6%O2=M553ST11NW6%O3=M553NNT11NW6%O4=M553ST11NW6%O5=M553ST11NW6%O6=M553ST11,constant,0
Linux 3.18,Linux,Linux,3.X,general purpose,59,28960,1,O1=M538ST11NW7%O2=M538ST11NW7%O3=M538NNT11NW7%O4=M538ST11NW7%O5=M538ST11NW7%O6=M538ST11,constant,0
Linux 3.18,Linux,Linux,3.X,general purpose,59,28960,1,O1=M56AST11NW7%O2=M56AST11NW7%O3=M56ANNT11NW7%O4=M56AST11NW7%O5=M56AST11NW7%O6=M56AST11,constant,0
Linux 3.18,Linux,Linux,3.X,general purpose,59,29200,1,O1=M5B4NW8%O2=M5B4NW8%O3=M5B4NW8%O4=M5B4NW8%O5=M5B4NW8%O6=M5B4,,0
Linux 3.18,Linux,Linux,3.X,general purpose,59,43690,1,O1=MFFD7NNSNW4%O2=MFFD7NNSNW4%O3=MFFD7NW4%O4=MFFD7NNSNW4%O5=MFFD7NNSNW4%O6=MFFD7NNS,constant,0
Linux 3.18 (OpenWrt),Linux,Linux,3.X,general purpose,59,28960,1,O1=M5B4ST11NW6%O2=M5B4ST11NW6%O3=M5B4NNT11NW6%O4=M5B4ST11NW6%O5=M5B4ST11NW6%O6=M5B4ST11,constant,0
Linux 3.19,Linux,Linux,3.X,general purpose,59,32768,1,O1=MFFD7ST11NW7%O2=MFFD7ST11NW7%O3=MFFD7NNT11NW7%O4=MFFD7ST11NW7%O5=MFFD7ST11NW7%O6=MFFD7ST11,constant,0
Linux 3.2,Linux,Linux,3.X,general purpose,59,32768,1,O1=M400CST11NW3%O2=M400CST11NW3%O3=M400CNNT11NW3%O4=M400CST11NW3%O5=M400CST11NW3%O6=M400CST11,constant,0
Linux 3.2,Linux,Linux,3.X,general purpose,59,14480,1,O1=M555ST11NW4%O2=M555ST11NW4%O3=M555NNT11NW4%O4=M555ST11NW4%O5=M555ST11NW4%O6=M555ST11,constant,0
Linux 3.2,Linux,Linux,3.X,general purpose,59,32792,1,O1=M400C%O2=M400C%O3=M400C%O4=M400C%O5=M400C%O6=M400C,constant,0
Linux 3.2,Linux,Linux,3.X,general purpose,124,64240,0,O1=M5B4%O2=M5B4%O3=M5B4%O4=M5B4%O5=M5B4%O6=M5B4,incremental,0
Linux 3.2,Linux,Linux,3.X,general purpose,59,32792,1,O1=M400CNNS%O2=M400CNNS%O3=M400C%O4=M400CNNS%O5=M400CNNS%O6=M400CNNS,constant,0
Linux 3.2,Linux,Linux,3.X,general purpose,59,14480,1,O1=M558ST11NW7%O2=M558ST11NW7%O3=M558NNT11NW7%O4=M558ST11NW7%O5=M558ST11NW7%O6=M558ST11,constant,0
Linux 3.2,Linux,Linux,3.X,general purpose,59,14480,1,O1=M536ST11NW4%O2=M536ST11NW4%O3=M536NNT11NW4%O4=M536ST11NW4%O5=M536ST11NW4%O6=M536ST11,constant,0
Linux 3.2,Linux,Linux,3.X,general purpose,59,14440,1,O1=M5B0ST11NW4%O2=M5B0ST11NW4%O3=M5B0NNT11NW4%O4=M5B0ST11NW4%O5=M5B0ST11NW4%O6=M5B0ST11,constant,0
Linux 3.2,Linux,Linux,3.X,general purpose,123,32768,1,O1=M400CST11NW4%O2=M400CST11NW4%O3=M400CNNT11NW4%O4=M400CST11NW4%O5=M400CST11NW4%O6=M400CST11,constant,0
Linux 3.2,Linux,Linux,3.X,general purpose,59,65535,1,O1=M5B4ST11NWB%O2=M5B4ST11NWB%O3=M5B4NNT11NWB%O4=M5B4ST11NWB%O5=M5B4ST11NWB%O6=M5B4ST11,constant,0
Linux 3.2,Linux,Linux,3.X,general purpose,59,14480,1,O1=M56AST11NW7%O2=M56AST11NW7%O3=M56ANNT11NW7%O4=M56AST11NW7%O5=M56AST11NW7%O6=M56AST11,constant,0
Linux 3.2,Linux,Linux,3.X,general purpose,59,13600,1,O1=M558ST11NW6%O2=M558ST11NW6%O3=M558NNT11NW6%O4=M558ST11NW6%O5=M558ST11NW6%O6=M558ST11,constant,0
Linux 3.2,Linux,Linux,3.X,general purpose,59,32708,1,O1=M7FD0ST11NW3%O2=M7FD0ST11NW3%O3=M7FD0NNT11NW3%O4=M7FD0ST11NW3%O5=M7FD0ST11NW3%O6=M7FD0ST11,constant,0
Linux 3.2,Linux,Linux,3.X,general purpose,58,14480,1,O1=M5B4ST11NW5%O2=M5B4ST11NW5%O3=M5B4NNT11NW5%O4=M5B4ST11NW5%O5=M5B4ST11NW5%O6=M5B4ST11,constant,0
Linux 3.2,Linux,Linux,3.X,general purpose,59,14480,1,O1=M488ST11NW5%O2=M488ST11NW5%O3=M488NNT11NW5%O4=M488ST11NW5%O5=M488ST11NW5%O6=M488ST11,constant,0
Linux 3.2,Linux,Linux,3.X,general purpose,59,14480,1,O1=M5B4ST11NW4%O2=M5B4ST11NW4%O3=M5B4NNT11NW4%O4=M5B4ST11NW4%O5=M5B4ST11NW4%O6=M5B4ST11,constant,0
Linux 3.2,Linux,Linux,3.X,general purpose,59,32792,1,O1=M400C%O2=M400C%O3=M400C%O4=M400C%O5=M400C%O6=M400C,constant,0
Linux 3.2,Linux,Linux,3.X,general purpose,59,14480,1,O1=M4C2ST11NW7%O2=M4C2ST11NW7%O3=M4C2NNT11NW7%O4=M4C2ST11NW7%O5=M4C2ST11NW7%O6=M4C2ST11,constant,0
Linux 3.2,Linux,Linux,3.X,general purpose,59,14480,1,O1=M5B4ST11NW4%O2=M5B4ST11NW4%O3=M5B4NNT11NW4%O4=M5B4ST11NW4%O5=M5B4ST11NW4%O6=M5B4ST11,constant,0
Linux 3.2,Linux,Linux,3.X,general purpose,59,11792,1,O1=MB90ST11NW7%O2=MB90ST11NW7%O3=MB90NNT11NW7%O4=MB90ST11NW7%O5=MB90ST11NW7%O6=MB90ST11,constant,0
Linux 3.2,Linux,Linux,3.X,general purpose,59,14480,1,O1=M538ST11NW7%O2=M538ST11NW7%O3=M538NNT11NW7%O4=M538ST11NW7%O5=M538ST11NW7%O6=M538ST11,constant,0
Linux 3.2,Linux,Linux,3.X,general purpose,59,32768,1,O1=M400CST11NW3%O2=M400CST11NW3%O3=M400CNNT11NW3%O4=M400CST11NW3%O5=M400CST11NW3%O6=M400CST11,constant,0
